timestamp,cm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,laser (1=off 0=on)
1619246347.0881107,69.0,-1.3048399686813354,8.508993148803711,5.829881191253662,-0.19558346271514893,0.026912709698081017,-1.2611669301986694,1
1619246347.0881107,69.0,-3.5194764137268066,8.38688850402832,4.642356872558594,-0.015454824082553387,-0.04050229862332344,0.4940214455127716,1
1619246348.0892868,69.0,-2.367865562438965,8.98543930053711,3.552995204925537,0.013856049627065659,-0.03330780938267708,0.16920366883277893,1
1619246349.0902467,68.0,-2.2218191623687744,8.564059257507324,3.203441858291626,0.8292312622070312,0.11111485213041306,-0.09459418058395386,1
1619246349.0902467,69.0,-2.3056161403656006,9.277531623840332,2.6168625354766846,-0.11937519162893295,0.06714854389429092,0.11271363496780396,1
1619246350.0914192,68.0,-1.9776105880737305,9.107542991638184,3.3925838470458984,0.24994181096553802,-0.21290351450443268,0.1859908103942871,1
1619246350.0914192,68.0,-1.6519991159439087,8.880094528198242,3.2082302570343018,0.4961531460285187,0.11830934137105942,0.027445634827017784,1
1619246351.092711,68.0,-2.10210919380188,9.63187313079834,2.406172752380371,0.1318989247083664,-0.1862572729587555,0.10232159495353699,1
1619246351.092711,68.0,-1.7717092037200928,9.327810287475586,2.9879636764526367,0.10845022648572922,0.023448698222637177,-0.069280244410038,1
1619246352.0939379,68.0,-2.0829553604125977,9.457097053527832,2.5713725090026855,0.06395099312067032,-0.12097396701574326,0.03703828155994415,1
1619246353.0950966,68.0,-2.1523873805999756,9.481039047241211,2.8443117141723633,0.04236753284931183,-0.10551914572715759,0.0173200611025095,1
1619246353.0950966,68.0,-2.296039342880249,9.442731857299805,2.8347349166870117,0.05622358247637749,-0.08846554160118103,0.0045298621989786625,1
1619246354.096291,68.0,-2.2673089504241943,9.440337181091309,2.849100112915039,0.12577028572559357,-0.08446860313415527,0.029577335342764854,1
1619246354.096291,68.0,-2.252943754196167,9.411606788635254,2.964021682739258,-0.11244716495275497,-0.12390504777431488,0.10605207085609436,0
1619246355.0968904,69.0,-1.9129672050476074,9.39245319366455,3.3255462646484375,0.05995405837893486,-0.07674118876457214,-0.02797855995595455,0
1619246355.0968904,68.0,-2.185906171798706,9.514557838439941,3.3231520652770996,0.026113322004675865,-0.04183461144566536,-0.026379786431789398,0
1619246356.097259,68.0,-2.0039467811584473,9.354146003723145,3.2848446369171143,0.04343338683247566,-0.09672587364912033,0.028245022520422935,0
1619246356.097259,68.0,-1.8818424940109253,9.394847869873047,3.270479440689087,0.09113016724586487,-0.09752526879310608,0.053292494267225266,0
1619246357.098549,68.0,-1.8291701078414917,9.279925346374512,3.251325845718384,0.0007993874605745077,-0.07674118876457214,0.015721285715699196,0
1619246358.0996943,69.0,-1.9847931861877441,9.373299598693848,3.2321722507476807,0.03330780938267708,-0.05569066107273102,0.01945176161825657,0
1619246358.0996943,69.0,-1.9345149993896484,9.277531623840332,3.4141316413879395,0.02078407257795334,-0.06901378184556961,0.023182237520813942,0
1619246359.100241,68.0,-1.7932571172714233,9.404424667358398,3.4380736351013184,0.04583154618740082,-0.06874731928110123,0.04103522002696991,0
1619246359.100241,69.0,-1.6041151285171509,9.387664794921875,3.4787750244140625,0.09645941853523254,-0.08686677366495132,0.09699234366416931,0
1619246360.1014302,69.0,-1.4987702369689941,9.452308654785156,3.490746021270752,0.05622358247637749,-0.061019908636808395,0.057555895298719406,0
1619246360.1014302,69.0,-1.4077905416488647,9.406818389892578,3.5458126068115234,0.04583154618740082,-0.04956202208995819,0.026379786431789398,0
1619246361.1025865,69.0,-1.37906014919281,9.349357604980469,3.6343982219696045,0.05782235786318779,-0.06954670697450638,0.03197549656033516,0
1619246361.1025865,68.0,-1.3551181554794312,9.387664794921875,3.663128614425659,0.08526799082756042,-0.0559571199119091,0.014388973824679852,0
1619246363.1054046,68.0,-1.2282254695892334,9.751583099365234,3.31118106842041,-0.11244716495275497,-0.004263399634510279,0.1398928016424179,1
1619246363.1054046,69.0,-0.5817909836769104,10.019734382629395,3.3494882583618164,0.05995405837893486,-0.1926523745059967,0.037304747849702835,1
1619246364.1065788,69.0,-1.039083480834961,8.956708908081055,3.5936968326568604,0.051160797476768494,0.11244716495275497,-0.24914240837097168,0
1619246364.1065788,69.0,-1.5418659448623657,9.373299598693848,4.1180267333984375,0.04343338683247566,0.024781011044979095,0.04130168259143829,0
1619246365.1081276,71.0,-1.4269442558288574,9.047688484191895,4.043806552886963,-0.022116385400295258,-0.09299540519714355,0.17266768217086792,0
1619246365.1081276,72.0,-1.8363527059555054,9.040505409240723,4.352658748626709,-0.14895252883434296,0.046364475041627884,0.10818377137184143,0
1619246366.1092618,72.0,-1.479616641998291,9.263166427612305,4.529829502105713,0.052759572863578796,-0.042900457978248596,-0.09166309237480164,0
1619246367.110423,72.0,-1.6543933153152466,9.279925346374512,4.292803764343262,0.10791730135679245,-0.012257273308932781,-0.01039203628897667,0
1619246367.110423,72.0,-1.4867992401123047,9.169792175292969,4.034229755401611,0.09086370468139648,-0.12603674829006195,-0.013856049627065659,0
1619246368.1116612,72.0,-1.599326729774475,9.196128845214844,4.240131378173828,0.007727412041276693,-0.024781011044979095,0.038104135543107986,0
1619246368.1116612,72.0,-1.4939818382263184,9.21288776397705,4.352658748626709,0.006661561783403158,-0.026646247133612633,0.05489126965403557,0
1619246369.1128354,72.0,-1.2545616626739502,9.150638580322266,4.371812343597412,0.056756507605314255,-0.06048698350787163,0.06048698350787163,0
1619246369.1128354,71.0,-1.015141487121582,9.184157371520996,4.357447147369385,0.07141194492578506,-0.06155283376574516,0.03437365964055061,0
1619246370.1140232,71.0,-1.2521674633026123,9.167398452758789,4.32871675491333,0.05835527926683426,-0.030110260471701622,0.007727412041276693,0
1619246370.1140232,72.0,-1.3623007535934448,9.14345645904541,4.264073371887207,0.07327718287706375,-0.03757121041417122,0.013589587062597275,0
1619246371.1152194,71.0,-1.37906014919281,9.155426979064941,4.266467571258545,0.042900457978248596,-0.07780704647302628,0.022116385400295258,0
1619246372.1164215,72.0,-1.359906554222107,9.188945770263672,4.323928356170654,0.06688208132982254,-0.09539356082677841,0.0839356780052185,0
1619246372.1164215,72.0,-1.2210428714752197,9.198522567749023,4.338293552398682,0.07221133261919022,-0.06741500645875931,0.02584685944020748,0
1619246373.116902,71.0,-1.4915876388549805,9.10993766784668,4.271255970001221,-0.0362388975918293,-0.008526799269020557,0.006928024813532829,0
1619246373.116902,72.0,-1.659181833267212,9.069235801696777,4.357447147369385,0.05302603542804718,-0.034640122205019,-0.10125573724508286,0
1619246374.118064,72.0,-1.9847931861877441,9.095572471618652,4.225766181945801,0.0791393592953682,-0.05569066107273102,0.027712099254131317,0
1619246374.118064,72.0,-2.0159177780151367,9.095572471618652,4.201824188232422,0.07780704647302628,-0.07754058390855789,0.049029093235731125,0
1619246375.1192439,72.0,-1.8052281141281128,9.172186851501465,4.151545524597168,0.05835527926683426,-0.06315161287784576,0.039436448365449905,0
1619246375.1192439,72.0,-1.7046716213226318,9.160215377807617,4.137180328369141,0.06768146902322769,-0.05569066107273102,0.04023583605885506,0
1619246376.1204147,71.0,-1.7094600200653076,9.138668060302734,4.079719543457031,0.058888208121061325,-0.0543583482503891,0.040768761187791824,0
1619246377.121578,71.0,-1.37906014919281,9.255983352661133,4.1611223220825195,0.035972435027360916,-0.08047167211771011,0.05302603542804718,0
1619246377.121578,71.0,-1.0271124839782715,9.287108421325684,4.137180328369141,0.0626186802983284,-0.08633384108543396,0.04956202208995819,0
1619246378.122765,71.0,-0.9193734526634216,9.279925346374512,4.182670593261719,0.05702297389507294,-0.020517610013484955,0.029577335342764854,0
1619246378.122765,61,0
1619246379.123558,72.0,-1.0055646896362305,9.32302188873291,4.003105163574219,0.07221133261919022,-0.04689739644527435,0.05196018144488335,0
1619246379.123558,72.0,-0.8595184087753296,9.318233489990234,3.9671921730041504,0.05489126965403557,-0.06341806799173355,0.010658498853445053,0
1619246380.1247356,71.0,-0.8044517636299133,9.430760383605957,3.9911341667175293,0.08686677366495132,-0.10445328801870346,0.03916998580098152,0
1619246381.1260028,71.0,-0.6488286852836609,9.397241592407227,3.883395195007324,0.0559571199119091,-0.06901378184556961,0.06395099312067032,0
1619246381.1260028,71.0,-0.43095630407333374,9.375694274902344,3.8570590019226074,0.06768146902322769,-0.0444992333650589,0.05702297389507294,0
1619246382.1271858,72.0,-0.33758243918418884,9.454702377319336,3.84269380569458,0.06501684337854385,-0.029843797907233238,0.037304747849702835,0
1619246382.1271858,72.0,-0.31603461503982544,9.423578262329102,3.7708675861358643,0.04023583605885506,-0.03570597246289253,0.035972435027360916,0
1619246383.128379,71.0,-0.3232172429561615,9.528923034667969,4.015076160430908,0.0807381272315979,-0.09086370468139648,0.06368453055620193,0
1619246383.128379,71.0,0.14365209639072418,9.435548782348633,3.7636849880218506,0.04663093388080597,-0.08873200416564941,0.1484196037054062,0
1619246384.1296737,71.0,0.44532153010368347,9.435548782348633,3.8331170082092285,0.0791393592953682,-0.1004563570022583,0.045565083622932434,0
1619246384.1296737,72.0,0.6200982332229614,9.469067573547363,3.7852327823638916,0.06714854389429092,-0.017053598538041115,0.06288514286279678,0
1619246385.130864,72.0,0.45489832758903503,9.378087997436523,3.737348794937134,0.024781011044979095,-0.026646247133612633,-0.03490658476948738,0
1619246386.1320305,72.0,0.40701428055763245,9.346963882446289,3.7660791873931885,0.06501684337854385,-0.12230627983808517,0.07940581440925598,0
1619246387.1332161,72.0,0.8619126081466675,9.552865028381348,3.758896589279175,0.020517610013484955,0.04583154618740082,-0.045565083622932434,0
1619246387.1332161,71.0,-0.6368576288223267,9.466673851013184,3.8331170082092285,0.04343338683247566,-0.0189188364893198,0.0005329249543137848,0
1619246388.1335568,72.0,-1.1779472827911377,9.402029991149902,3.825934410095215,0.05009494721889496,0.008260336704552174,-0.07434303313493729,0
1619246388.1335568,72.0,-1.7764976024627686,9.095572471618652,3.6391866207122803,0.061019908636808395,0.02158346027135849,-0.028777947649359703,1
1619246389.1339583,72.0,-2.2888567447662354,9.346963882446289,2.9712042808532715,0.050361406058073044,-0.05089433491230011,0.18066155910491943,0
1619246389.1339583,72.0,-1.7334020137786865,9.354146003723145,3.07415509223938,0.07674118876457214,-0.034640122205019,0.05062786862254143,0
1619246390.135138,72.0,-1.479616641998291,9.516951560974121,3.1100680828094482,0.056756507605314255,-0.07274425029754639,0.0740765631198883,0
1619246391.1362972,72.0,-1.0127472877502441,9.442731857299805,3.050212860107422,0.059687595814466476,-0.10498622059822083,0.05862174555659294,0
1619246391.1362972,72.0,-0.7422025203704834,9.696516990661621,3.220201253890991,0.09352833032608032,-0.09592649340629578,0.11298009008169174,0
1619246392.136899,71.0,-0.29209262132644653,9.617507934570312,3.0142998695373535,0.07434303313493729,-0.06981316953897476,0.12177335470914841,0
1619246392.136899,72.0,-0.07900865375995636,9.77791976928711,2.8347349166870117,0.04023583605885506,-0.09672587364912033,-0.06315161287784576,0
1619246393.137271,72.0,-0.8595184087753296,9.62947940826416,3.134010076522827,0.03197549656033516,0.06075344607234001,-0.1497519165277481,0
1619246393.137271,72.0,-1.7334020137786865,9.469067573547363,3.361459255218506,0.02931087277829647,-0.024514546617865562,-0.08260336518287659,0
1619246395.1397703,72.0,-1.7717092037200928,9.38048267364502,3.1244332790374756,0.09139663726091385,-0.062352221459150314,0.11431240290403366,0
1619246395.1397703,72.0,-1.0845733880996704,9.418789863586426,2.9903578758239746,0.037304747849702835,-0.11537826061248779,0.21663399040699005,0
1619246396.1409562,72.0,-0.16998831927776337,9.648633003234863,3.1507694721221924,0.024781011044979095,-0.12390504777431488,0.17080244421958923,0
1619246396.1409562,72.0,-0.47644615173339844,9.404424667358398,3.3686418533325195,-0.058088820427656174,0.018385911360383034,-0.23848392069339752,0
1619246397.142136,72.0,-1.338358759880066,9.248801231384277,3.5194764137268066,0.0074609494768083096,-0.021849922835826874,-0.1252373605966568,0
1619246397.142136,72.0,-1.9560627937316895,9.222464561462402,3.620033025741577,0.0889984667301178,-0.009859112091362476,-0.025313934311270714,0
1619246398.1433206,72.0,-2.2409727573394775,9.17697525024414,3.622427225112915,0.04796324670314789,-0.029044410213828087,-0.01012557465583086,0
1619246399.1445103,76.0,-2.1116859912872314,9.042900085449219,3.5697548389434814,0.048496171832084656,0.10178866982460022,0.023981623351573944,1
1619246400.1456733,75.0,-2.4205379486083984,8.588001251220703,3.0166940689086914,-0.714918851852417,0.027445634827017784,0.35679328441619873,0
1619246400.1456733,75.0,-1.9033904075622559,9.246406555175781,4.127603530883789,0.0791393592953682,-0.1287013739347458,-0.05089433491230011,0
1619246401.1469438,75.0,-1.8962076902389526,9.169792175292969,3.885789394378662,0.07674118876457214,-0.07141194492578506,0.036505360156297684,0
1619246401.1469438,75.0,-1.6855180263519287,9.253589630126953,3.950432777404785,0.07007963210344315,-0.10285452008247375,0.11457886546850204,0
1619246402.1481194,75.0,-1.3239935636520386,9.23682975769043,3.804386615753174,0.06315161287784576,-0.04476569592952728,0.029577335342764854,0
1619246402.1481194,75.0,-1.0055646896362305,9.334992408752441,3.821146011352539,0.0444992333650589,-0.07700765877962112,0.0708790197968483,0
1619246403.1493003,75.0,-0.6775590777397156,9.35654067993164,3.7612907886505127,0.08100459724664688,-0.08260336518287659,0.07940581440925598,0
1619246403.1493003,64.0,-0.4165911078453064,9.579200744628906,3.6990416049957275,0.05942113324999809,-0.07327718287706375,0.0708790197968483,0
1619246404.150486,74.0,0.08379705995321274,9.320627212524414,3.380612850189209,-0.01252373680472374,0.01678713597357273,-0.065816231071949,0
1619246405.1516302,75.0,-0.3423708379268646,9.294290542602539,3.7277719974517822,0.01598774828016758,-0.057555895298719406,-0.1646738201379776,0
1619246405.1516302,75.0,-1.3120225667953491,9.20091724395752,3.7277719974517822,0.00799387414008379,-0.003197549842298031,-0.07833997160196304,0
1619246406.1528232,61,0
1619246406.1528232,75.0,-2.1811177730560303,9.186552047729492,3.823540210723877,0.058888208121061325,-0.05355895683169365,0.11884226649999619,0
1619246407.153604,74.0,-1.50355863571167,9.318233489990234,3.6583402156829834,0.09432771801948547,-0.08686677366495132,0.15907810628414154,0
1619246407.153604,74.0,-0.6392518281936646,9.47146224975586,3.428496837615967,0.045032158493995667,-0.03677182272076607,0.058888208121061325,0
1619246408.154783,75.0,-0.12689268589019775,9.593565940856934,3.3039982318878174,0.060220520943403244,-0.025580398738384247,0.031709033995866776,0
1619246409.1559265,75.0,0.08619125932455063,9.643844604492188,3.1699230670928955,0.08127105236053467,-0.061019908636808395,0.04529862105846405,0
1619246409.1559265,75.0,-0.06464344263076782,9.528923034667969,3.203441858291626,-0.01945176161825657,-0.08633384108543396,-0.09619295597076416,0
1619246410.1570807,74.0,-0.8307880163192749,9.394847869873047,3.536235809326172,-0.006661561783403158,-0.02291577309370041,-0.08873200416564941,0
1619246410.1570807,74.0,-1.37906014919281,9.208099365234375,3.6727054119110107,0.04583154618740082,0.0034640124067664146,-0.08047167211771011,0
1619246411.1582341,74.0,-1.8770540952682495,9.100360870361328,3.754108190536499,-0.045565083622932434,-0.09779173135757446,-0.05489126965403557,0
1619246411.1582341,75.0,-2.099714994430542,9.14585018157959,3.8522706031799316,0.06448391824960709,-0.07594180852174759,0.009059724397957325,0
1619246412.1593957,74.0,-2.2170307636260986,9.160215377807617,3.529053211212158,0.09566003084182739,-0.11644410341978073,0.1382940262556076,0
1619246412.1593957,74.0,-1.414973258972168,9.366117477416992,3.3925838470458984,0.065816231071949,-0.0708790197968483,0.12230627983808517,0
1619246413.1605308,74.0,-0.8690952062606812,9.739612579345703,3.49314022064209,0.07860642671585083,-0.10738438367843628,0.1484196037054062,0
1619246414.1609282,74.0,-0.2082955539226532,9.670180320739746,3.0813376903533936,0.06128636747598648,-0.10525267571210861,0.05622358247637749,0
1619246414.1609282,74.0,-0.3902548849582672,9.493009567260742,3.1316158771514893,-0.00559571199119091,-0.007194486912339926,-0.12550382316112518,0
1619246415.1620674,74.0,-1.4317326545715332,9.418789863586426,3.49314022064209,0.05942113324999809,-0.055424198508262634,-0.01119142398238182,0
1619246415.1620674,74.0,-2.030282974243164,9.196128845214844,3.667917013168335,0.038104135543107986,-0.03970290720462799,-0.003197549842298031,0
1619246416.1632104,75.0,-2.2385785579681396,9.102754592895508,3.861847400665283,0.060220520943403244,-0.08873200416564941,-0.01039203628897667,0
1619246416.1632104,74.0,-1.8698714971542358,9.208099365234375,3.758896589279175,0.07940581440925598,-0.09166309237480164,0.10818377137184143,0
1619246417.1644342,74.0,-1.3886369466781616,9.411606788635254,3.603273630142212,0.08979785442352295,-0.08660030364990234,0.11937519162893295,0
1619246418.1649387,74.0,-0.7876923680305481,9.339780807495117,3.4787750244140625,0.06554976850748062,-0.1036539077758789,0.1433568149805069,0
1619246418.1649387,74.0,-0.19871874153614044,9.459490776062012,3.4811692237854004,0.06181929633021355,-0.09272895008325577,0.138560488820076,0
1619246419.1661212,74.0,0.17956513166427612,9.514557838439941,3.4620156288146973,0.05222664400935173,-0.051160797476768494,0.05382541939616203,0
1619246419.1661212,74.0,-1.7262194156646729,9.639056205749512,3.5960910320281982,0.12337213009595871,-0.18092802166938782,-0.791393518447876,1
1619246420.167291,74.0,-2.655169725418091,9.210494041442871,3.1196448802948,-0.0007993874605745077,0.15055130422115326,0.0444992333650589,1
1619246420.167291,74.0,-1.8531121015548706,9.435548782348633,2.846705913543701,0.04263399541378021,0.14921899139881134,0.11990811675786972,1
1619246421.1684394,76.0,-1.8602946996688843,9.519346237182617,3.265691041946411,-0.059687595814466476,-0.08340275287628174,0.06288514286279678,1
1619246421.1684394,74.0,-1.3024457693099976,9.121908187866211,3.552995204925537,0.20197856426239014,-0.5177366137504578,-0.03890352323651314,1
1619246423.1702008,75.0,-1.5418659448623657,9.124302864074707,3.97916316986084,0.0807381272315979,-0.00559571199119091,0.03570597246289253,1
1619246424.1714206,74.0,-1.5514427423477173,9.198522567749023,3.93367338180542,0.06448391824960709,-0.03677182272076607,-0.009326186962425709,1
1619246424.1714206,75.0,-1.7381904125213623,9.126696586608887,4.113238334655762,0.056756507605314255,0.009592648595571518,-0.0005329249543137848,0
1619246425.1725626,74.0,-1.941697597503662,9.078812599182129,3.9863457679748535,0.069280244410038,-0.0444992333650589,-0.009326186962425709,0
1619246425.1725626,74.0,-2.2218191623687744,9.10993766784668,3.9911341667175293,0.069280244410038,-0.02797855995595455,0.0005329249543137848,0
1619246426.1737146,74.0,-2.2577321529388428,9.126696586608887,4.1395745277404785,0.06608269363641739,-0.03064318373799324,0.05702297389507294,0
1619246426.1737146,74.0,-2.126051187515259,9.02135181427002,3.931279182434082,0.07301072031259537,-0.05382541939616203,0.03570597246289253,0
1619246427.1748972,75.0,-2.0159177780151367,9.102754592895508,3.8570590019226074,0.0543583482503891,-0.04663093388080597,0.03837059438228607,0
1619246428.1760552,74.0,-1.9393033981323242,9.14585018157959,3.8067808151245117,0.06315161287784576,-0.05222664400935173,0.044232770800590515,0
1619246428.1760552,74.0,-1.7549498081207275,9.205705642700195,3.7708675861358643,0.07514242082834244,-0.0740765631198883,0.0642174556851387,0
1619246429.176935,74.0,-1.5945383310317993,9.26795482635498,3.7229835987091064,0.07674118876457214,-0.062352221459150314,0.035173047333955765,0
1619246429.176935,74.0,-1.7262194156646729,9.32302188873291,3.778050184249878,0.13429708778858185,-0.11537826061248779,-0.0740765631198883,0
1619246430.178195,74.0,-1.9800047874450684,9.255983352661133,3.7852327823638916,0.06528330594301224,-0.05622358247637749,0.0002664624771568924,0
1619246430.178195,74.0,-1.7405846118927002,9.313444137573242,3.706224203109741,0.07114548236131668,-0.10498622059822083,0.11777641624212265,0
1619246431.179381,74.0,-1.6112977266311646,9.265560150146484,3.7277719974517822,0.03837059438228607,-0.0053292494267225266,0.040768761187791824,0
1619246432.180539,74.0,-1.5298948287963867,9.313444137573242,3.6727054119110107,0.13083307445049286,-0.0791393592953682,0.08420214802026749,0
1619246432.180539,74.0,-1.4652514457702637,9.435548782348633,3.550601005554199,0.0823369100689888,-0.08953139185905457,0.024781011044979095,0
1619246433.1817255,74.0,-1.094150185585022,9.3828763961792,3.5625722408294678,-0.12150689214468002,0.09459418058395386,0.07674118876457214,0
1619246433.1817255,73.0,-1.0821791887283325,9.425971984863281,3.536235809326172,0.10498622059822083,-0.08580091595649719,0.06901378184556961,0
1619246434.1829557,74.0,-0.9002198576927185,9.48343276977539,3.2585084438323975,0.09272895008325577,-0.10258805006742477,0.0972588062286377,0
1619246434.1829557,74.0,-0.8523358106613159,9.409213066101074,3.512293815612793,0.03224195912480354,-0.0023981621488928795,0.017586523666977882,0
1619246435.1835592,74.0,-0.7398083209991455,9.509769439697266,3.3518824577331543,0.11218070238828659,-0.10578560084104538,0.04743032157421112,0
1619246435.1835592,73.0,-0.667982280254364,9.521739959716797,3.2393548488616943,0.08020520955324173,-0.131632462143898,0.09859111160039902,0
1619246436.1847262,73.0,-0.4836287498474121,9.50737476348877,3.3303346633911133,0.05196018144488335,0.024514546617865562,-0.014388973824679852,0
1619246437.1858845,73.0,-0.4165911078453064,9.490615844726562,3.201047658920288,0.17586523294448853,-0.10765083879232407,0.13722817599773407,0
1619246437.1858845,74.0,-0.5003881454467773,9.624691009521484,3.1747114658355713,0.00799387414008379,-0.15188361704349518,0.05942113324999809,0
1619246438.1868823,73.0,-0.23702596127986908,9.634267807006836,3.354276657104492,0.06714854389429092,0.06848085671663284,0.07487595826387405,0
1619246438.1868823,73.0,-0.0454898327589035,9.835380554199219,3.098097085952759,0.10951608419418335,-0.30403369665145874,-0.015721285715699196,0
1619246439.1880472,73.0,0.395043283700943,9.734824180603027,2.9448680877685547,0.05142726004123688,0.11138132214546204,0.05249311029911041,0
1619246439.1880472,73.0,0.4381389021873474,9.734824180603027,2.8658595085144043,0.10125573724508286,-0.11404594779014587,-0.0005329249543137848,0
1619246440.188237,73.0,0.3280056416988373,9.481039047241211,2.7461493015289307,-0.05302603542804718,0.12577028572559357,-0.12630322575569153,0
1619246440.188237,74.0,-1.745373010635376,9.344569206237793,3.6990416049957275,0.08793261647224426,0.004796324297785759,-0.1993139386177063,0
1619246441.1895833,74.0,-1.9393033981323242,9.296685218811035,3.3518824577331543,0.08366922289133072,-0.1465543657541275,0.3213537633419037,0
1619246442.1908255,73.0,0.43335050344467163,9.533711433410645,3.0310592651367188,0.21716691553592682,-0.2656630873680115,0.47190505266189575,0
1619246442.1908255,73.0,0.13168109953403473,9.639056205749512,3.1268274784088135,0.05142726004123688,0.02504747360944748,-0.2073078155517578,0
1619246443.1920204,74.0,-2.142810583114624,9.38048267364502,3.112462282180786,0.11404594779014587,0.036505360156297684,-0.12203981727361679,0
1619246443.1920204,73.0,-1.6400281190872192,9.495404243469238,2.9065608978271484,0.1910535991191864,-0.2518070340156555,0.41115158796310425,0
1619246444.1929042,73.0,0.2944868206977844,9.402029991149902,2.8874073028564453,0.029044410213828087,-0.19078712165355682,0.34320366382598877,0
1619246444.1929042,73.0,-0.42856210470199585,9.5624418258667,3.378218650817871,-0.07034609466791153,0.0053292494267225266,-0.3703828454017639,0
1619246445.1935525,74.0,-2.1380221843719482,9.375694274902344,3.1004912853240967,0.06608269363641739,-0.034640122205019,-0.02851148694753647,0
1619246446.1937094,74.0,-1.0438719987869263,9.564835548400879,2.8107926845550537,0.05489126965403557,-0.09779173135757446,0.26912710070610046,0
1619246446.1937094,73.0,0.011971008032560349,9.569623947143555,2.6815059185028076,0.045565083622932434,0.1430903524160385,-0.20490965247154236,0
1619246447.1950119,74.0,-2.006340980529785,9.586383819580078,2.7700912952423096,-0.04716385900974274,-0.03543950989842415,-0.3144257068634033,0
1619246447.1950119,74.0,-2.655169725418091,9.837775230407715,2.650381326675415,0.07487595826387405,-0.08100459724664688,0.2819173038005829,0
1619246448.1961982,74.0,-0.3519476354122162,9.732429504394531,2.387019157409668,0.042900457978248596,-0.04796324670314789,0.12630322575569153,0
1619246448.1961982,74.0,-0.5363011956214905,9.610325813293457,2.4444799423217773,-0.09166309237480164,0.18066155910491943,-0.47030627727508545,0
1619246449.1975527,74.0,-2.142810583114624,9.385271072387695,2.4803929328918457,0.05089433491230011,0.030376723036170006,-0.16280856728553772,0
1619246449.1975527,74.0,-2.2577321529388428,9.63187313079834,2.516305923461914,0.07434303313493729,-0.029044410213828087,0.14229096472263336,0
1619246450.198821,74.0,-0.06464344263076782,9.375694274902344,2.1954829692840576,0.04343338683247566,-0.10125573724508286,0.1945176124572754,0
1619246451.1999736,74.0,-0.8978256583213806,9.758766174316406,2.5905263423919678,-0.004263399634510279,-0.011990811675786972,-0.1529494673013687,0
